Time,Price,Title
2020-11-03 08:30:00,248.99,DOOM Eternal Edição Padrão
2020-12-10 07:00:00,82.16,DOOM Eternal Edição Padrão
2020-12-15 07:00:00,248.99,DOOM Eternal Edição Padrão
2020-12-22 08:20:01,82.16,DOOM Eternal Edição Padrão
2021-01-09 06:40:00,248.99,DOOM Eternal Edição Padrão
2021-02-03 08:40:00,82.16,DOOM Eternal Edição Padrão
2021-02-18 07:00:00,248.99,DOOM Eternal Edição Padrão
2021-03-31 09:20:00,99.59,DOOM Eternal Edição Padrão
2021-04-01 20:33:04,99.59,DOOM Eternal Edição Padrão
2020-04-30 14:20:00,103.9,Book of Demons
2020-06-10 06:20:00,72.73,Book of Demons
2020-06-25 06:20:00,103.9,Book of Demons
2020-07-22 06:20:00,51.95,Book of Demons
2020-08-20 06:20:00,103.9,Book of Demons
2020-09-26 22:20:00,133.9,Book of Demons
2020-11-30 07:20:01,66.95,Book of Demons
2020-12-23 07:00:00,133.9,Book of Demons
2021-02-03 08:40:00,60.25,Book of Demons
2021-02-18 07:00:00,133.9,Book of Demons
2021-03-31 09:20:00,53.56,Book of Demons
2021-04-01 20:33:06,53.56,Book of Demons
2020-06-16 02:20:00,207.9,Disintegration
2020-07-22 06:20:00,124.74,Disintegration
2020-08-06 06:20:00,207.9,Disintegration
2020-08-07 06:20:00,199.9,Disintegration
2020-09-30 06:20:01,99.95,Disintegration
2020-10-15 04:30:00,199.9,Disintegration
2020-10-15 10:30:00,159.9,Disintegration
2020-11-21 13:40:00,79.95,Disintegration
2020-12-01 05:20:00,159.9,Disintegration
2021-01-05 07:20:00,79.95,Disintegration
2021-01-20 06:40:00,159.9,Disintegration
2021-02-17 06:20:00,79.95,Disintegration
2021-03-04 05:20:00,159.9,Disintegration
2021-03-31 09:20:00,79.95,Disintegration
2021-04-01 20:33:07,79.95,Disintegration
2020-06-04 02:20:00,186.9,Arizona Sunshine® - Deluxe Edition
2020-07-22 06:20:00,93.45,Arizona Sunshine® - Deluxe Edition
2020-08-06 06:20:00,186.9,Arizona Sunshine® - Deluxe Edition
2020-09-09 06:20:00,56.07,Arizona Sunshine® - Deluxe Edition
2020-09-24 06:20:00,186.9,Arizona Sunshine® - Deluxe Edition
2020-09-27 02:20:00,239.9,Arizona Sunshine® - Deluxe Edition
2020-11-21 13:40:00,119.95,Arizona Sunshine® - Deluxe Edition
2020-12-01 05:20:00,239.9,Arizona Sunshine® - Deluxe Edition
2021-01-05 07:20:00,47.98,Arizona Sunshine® - Deluxe Edition
2021-01-20 06:40:00,239.9,Arizona Sunshine® - Deluxe Edition
