Title,Original Price,Promotional Price,Psplus Price,Max_price,Min_price,Min_price_plus,url_games
Commandos 2 - HD Remaster,"R$ 99,50","R$ 64,67","R$ 59,69","R$ 99,50","R$ 59,70","R$ 59,69",/ps4-store-br/commandos-2-hd-remaster-game-62127/
Praetorians - HD Remaster,"R$ 99,50","R$ 59,70","R$ 59,70","R$ 99,50","R$ 59,70","R$ 59,70",/ps4-store-br/praetorians-hd-remaster-game-62129/
Tamiku,"R$ 26,90","R$ 16,14","R$ 16,14","R$ 26,90","R$ 16,14","R$ 16,14",/ps4-store-br/tamiku-game-62130/
Tennis World Tour 2 Ace Edition,"R$ 374,90","R$ 159,95","R$ 159,95","R$ 374,90","R$ 159,95","R$ 143,95",/ps4-store-br/tennis-world-tour-2-ace-edition-game-62229/
Jet Set Knights,"R$ 53,90","R$ 32,34","R$ 32,34","R$ 53,90","R$ 32,34","R$ 32,34",/ps4-store-br/jet-set-knights-game-62237/
Tennis World Tour 2,"R$ 199,50","R$ 99,75","R$ 99,75","R$ 199,50","R$ 99,75","R$ 99,75",/ps4-store-br/tennis-world-tour-2-game-62241/
The Catch: Carp and Coarse - Deluxe Edition,"R$ 159,90","R$ 63,96","R$ 63,96","R$ 159,90","R$ 63,96","R$ 63,96",/ps4-store-br/the-catch-carp-and-coarse-deluxe-edition-game-62277/
Liege Dragon,"R$ 79,90","R$ 55,93","R$ 55,93","R$ 79,90","R$ 55,93","R$ 55,93",/ps4-store-br/liege-dragon-game-62888/
ROBOTICS;NOTES DaSH,"R$ 174,50","R$ 104,70","R$ 104,70","R$ 174,50","R$ 104,70","R$ 104,70",/ps4-store-br/roboticsnotes-dash-game-63428/
ROBOTICS;NOTES DOUBLE PACK,"R$ 319,90","R$ 191,94","R$ 191,94","R$ 319,90","R$ 191,94","R$ 191,94",/ps4-store-br/roboticsnotes-double-pack-game-63429/
ROBOTICS;NOTES ELITE,"R$ 174,50","R$ 104,70","R$ 104,70","R$ 174,50","R$ 104,70","R$ 104,70",/ps4-store-br/roboticsnotes-elite-game-63430/
Torchlight III,"R$ 214,90","R$ 107,45","R$ 107,45","R$ 214,90","R$ 107,45","R$ 107,45",/ps4-store-br/torchlight-iii-game-63489/
Two Parsecs from Earth,"R$ 42,90","R$ 27,88","R$ 27,88","R$ 42,90","R$ 27,88","R$ 27,88",/ps4-store-br/two-parsecs-from-earth-game-63598/
CrossKrush PS4 and PS5,"R$ 26,90","R$ 16,14","R$ 16,14","R$ 26,90","R$ 16,14","R$ 16,14",/ps4-store-br/crosskrush-ps4-and-ps5-game-64062/
NHL™ 21,"R$ 298,90","R$ 119,56","R$ 119,56","R$ 298,90","R$ 119,56","R$ 119,56",/ps4-store-br/nhl-21-game-63952/
Monster Truck Championship,"R$ 199,50","R$ 99,75","R$ 99,75","R$ 199,50","R$ 99,75","R$ 99,75",/ps4-store-br/monster-truck-championship-game-64060/
Monster Truck Championship Rebel Hunter Edition,"R$ 264,90","R$ 132,45","R$ 132,45","R$ 264,90","R$ 132,45","R$ 132,45",/ps4-store-br/monster-truck-championship-rebel-hunter-edition-game-64061/
The Dark Pictures Anthology: Little Hope,"R$ 149,50","R$ 98,67","R$ 98,67","R$ 149,50","R$ 98,67","R$ 98,67",/ps4-store-br/the-dark-pictures-anthology-little-hope-game-64948/
Umihara Kawase BaZooKa!,"R$ 149,50","R$ 89,70","R$ 89,70","R$ 149,50","R$ 89,70","R$ 89,70",/ps4-store-br/umihara-kawase-bazooka-game-64956/
Ord.,"R$ 26,90","R$ 17,48","R$ 17,48","R$ 26,90","R$ 17,48","R$ 17,48",/ps4-store-br/ord-game-65041/
Dragon Lapis,"R$ 79,90","R$ 55,93","R$ 55,93","R$ 79,90","R$ 55,93","R$ 55,93",/ps4-store-br/dragon-lapis-game-65272/
Handball 21,"R$ 199,50","R$ 99,75","R$ 99,75","R$ 199,50","R$ 99,75","R$ 99,75",/ps4-store-br/handball-21-game-65793/
Warhammer: Chaosbane Slayer Edition,"R$ 319,90","R$ 159,95","R$ 159,95","R$ 319,90","R$ 127,96","R$ 111,96",/ps4-store-br/warhammer-chaosbane-slayer-edition-game-66000/
Katamari Damacy REROLL,"R$ 149,50","R$ 98,67","R$ 98,67","R$ 149,50","R$ 98,67","R$ 98,67",/ps4-store-br/katamari-damacy-reroll-game-66182/
Micetopia,"R$ 26,90","R$ 18,83","R$ 18,83","R$ 26,90","R$ 18,83","R$ 18,83",/ps4-store-br/micetopia-game-66184/
Empire of Sin - Deluxe Edition,"R$ 264,90","R$ 185,43","R$ 185,43","R$ 264,90","R$ 185,43","R$ 185,43",/ps4-store-br/empire-of-sin-deluxe-edition-game-66613/
Empire of Sin - Premium Edition,"R$ 374,90","R$ 262,43","R$ 262,43","R$ 374,90","R$ 262,43","R$ 262,43",/ps4-store-br/empire-of-sin-premium-edition-game-66614/
Paw Paw Paw,"R$ 53,90","R$ 35,03","R$ 35,03","R$ 53,90","R$ 35,03","R$ 35,03",/ps4-store-br/paw-paw-paw-game-66626/
Wildfire,"R$ 79,90","R$ 59,92","R$ 59,92","R$ 79,90","R$ 59,92","R$ 59,92",/ps4-store-br/wildfire-game-66728/
PACOTE TRIPLO DA EA STAR WARS™,"R$ 499,00","R$ 249,50","R$ 249,50","R$ 499,00","R$ 249,50","R$ 249,50",/ps4-store-br/pacote-triplo-da-ea-star-wars-game-66764/
The Outer Worlds: Pacote Aprovado pela Diretoria,"R$ 441,90","R$ 331,42","R$ 331,42","R$ 441,90","R$ 331,42","R$ 331,42",/ps4-store-br/the-outer-worlds-pacote-aprovado-pela-diretoria-game-66765/
Re:ZERO -Starting Life in Another World- The Prophecy of the Throne,"R$ 299,90","R$ 239,92","R$ 239,92","R$ 299,90","R$ 239,92","R$ 239,92",/ps4-store-br/rezero-starting-life-in-another-world-the-prophecy-of-the-throne-game-66880/
Autumn’s Journey,"R$ 26,90","R$ 18,83","R$ 18,83","R$ 26,90","R$ 18,83","R$ 18,83",/ps4-store-br/autumns-journey-game-66931/
Shady Part of Me,"R$ 79,90","R$ 59,92","R$ 59,92","R$ 79,90","R$ 59,92","R$ 59,92",/ps4-store-br/shady-part-of-me-game-67186/
Override 2: Super Mech League,"R$ 149,50","R$ 97,17","R$ 97,17","R$ 149,50","R$ 97,17","R$ 97,17",/ps4-store-br/override-2-super-mech-league-game-67659/
Edição de Luxo de Paladins,"R$ 319,90","R$ 214,33","R$ 214,33","R$ 319,90","R$ 214,33","R$ 214,33",/ps4-store-br/edicao-de-luxo-de-paladins-game-69044/
Edição de Ouro de Paladins,"R$ 159,90","R$ 119,92","R$ 119,92","R$ 159,90","R$ 119,92","R$ 119,92",/ps4-store-br/edicao-de-ouro-de-paladins-game-69045/
Edição Inicial de Paladins,"R$ 53,90","R$ 43,12","R$ 43,12","R$ 53,90","R$ 43,12","R$ 43,12",/ps4-store-br/edicao-inicial-de-paladins-game-69046/
How to take off your Mask Remastered,"R$ 79,90","R$ 63,92","R$ 63,92","R$ 79,90","R$ 63,92","R$ 63,92",/ps4-store-br/how-to-take-off-your-mask-remastered-game-69118/
Steamroll: Rustless Edition,"R$ 53,90","R$ 40,42","R$ 37,72","R$ 53,90","R$ 40,42","R$ 37,72",/ps4-store-br/steamroll-rustless-edition-game-69426/
Gods Will Fall,"R$ 133,90","R$ 100,42","R$ 100,42","R$ 133,90","R$ 100,42","R$ 100,42",/ps4-store-br/gods-will-fall-game-69475/
Tales from the Borderlands,"R$ 104,90","R$ 78,67","R$ 78,67","R$ 104,90","R$ 78,67","R$ 78,67",/ps4-store-br/tales-from-the-borderlands-game-69572/
Mordheim: City of the Damned,"R$ 124,90","R$ 26,22","R$ 26,22","R$ 124,90","R$ 20,98","R$ 20,98",/ps4-store-br/mordheim-city-of-the-damned-game-70829/
FAR CRY 5 GOLD EDITION,"R$ 279,00","R$ 69,75","R$ 69,75","R$ 279,00","R$ 69,75","R$ 69,75",/ps4-store-br/far-cry-5-gold-edition-game-70265/
Pacote 2K Ball N’ Brawl,"R$ 319,90","R$ 159,95","R$ 159,95","R$ 319,90","R$ 159,95","R$ 159,95",/ps4-store-br/pacote-2k-ball-n-brawl-game-70611/
Blood Bowl 2: Legendary Edition,"R$ 159,90","R$ 39,97","R$ 39,97","R$ 159,90","R$ 29,90","R$ 29,90",/ps4-store-br/blood-bowl-2-legendary-edition-game-70641/
Blood Bowl 2,"R$ 99,50","R$ 24,87","R$ 24,87","R$ 99,50","R$ 14,92","R$ 14,92",/ps4-store-br/blood-bowl-2-game-70642/
PixelJunk™ Shooter Ultimate,"R$ 62,50","R$ 53,90","R$ 50,00","R$ 62,50","R$ 12,50","R$ 12,50",/ps4-store-br/pixeljunk-shooter-ultimate-game-42056/
FINAL FANTASY VII REMAKE,"R$ 249,90","R$ 53,90",Free,"R$ 249,90","R$ 124,95",Free,/ps4-store-br/final-fantasy-vii-remake-game-37921/
Remnant: From the Ashes,"R$ 164,90","R$ 53,90",Free,"R$ 164,90","R$ 82,45",Free,/ps4-store-br/remnant-from-the-ashes-game-38694/
Farpoint,"R$ 79,90","R$ 53,90",Free,"R$ 79,90","R$ 39,95",Free,/ps4-store-br/farpoint-game-40306/
Shadow of the Tomb Raider,Free,"R$ 53,90",Free,Free,Free,Free,/ps4-store-br/shadow-of-the-tomb-raider-game-67928/
THE KING OF FIGHTERS XIV Special Anniversary Edition,"R$ 209,90","R$ 73,46","R$ 73,46","R$ 209,90","R$ 69,26","R$ 48,27",/ps4-store-br/the-king-of-fighters-xiv-special-anniversary-edition-game-40493/
Velocibox,"R$ 66,90","R$ 66,90","R$ 53,52","R$ 66,90","R$ 51,90","R$ 41,52",/ps4-store-br/velocibox-game-41774/
